3,0.090952
5,0.074286
9,0.099286
16,0.10762
18,0.11595
21,0.11476
27,0.098095
36,0.13024
45,0.11357
49,0.1469
51,0.16357
57,0.15524
61,0.21357
63,0.21357
64,0.18857
69,0.23024
71,0.35571
72,0.31405
73,0.29857
75,0.35857
77,0.39357
79,0.46738
80,0.65619
81,0.98333
82,0.74119
83,0.73286
84,0.73286
87,0.73286
90,0.75119
91,0.74286
