2,0.58643
4,0.61571
6,0.4331
8,0.68571
9,0.35143
10,0.41643
12,0.5031
13,0.26762
14,0.43357
15,0.37214
16,1
17,0.33881
18,0.4669
19,0.31095
20,0.44857
21,0.30143
22,0.4419
24,0.51452
25,0.37476
26,0.43357
28,0.45024
32,0.64952
36,0.49357
41,0.24429
56,0.45738
62,0.4019
64,0.58905
87,0.18548
95,0.2069
96,0.4681
