2,0.96
4,0.915
6,0.25107
8,0.94167
9,0.078571
10,0.21607
12,0.2969
13,0.047619
14,0.21774
15,0.054762
16,0.9
17,0.047619
18,0.24274
19,0.047619
20,0.20107
21,0.054762
22,0.20107
24,0.28857
25,0.071429
26,0.21774
28,0.24274
32,0.8269
36,0.25107
41,0.047619
56,0.2344
62,0.21774
64,0.97857
87,0.057619
95,0.054762
96,0.27607
