3,0.056429
5,0.063571
9,0.82726
16,0.87726
18,0.066429
21,0.073571
27,0.1319
36,0.97024
45,0.080714
49,0.84869
51,0.059286
57,0.066429
61,0.059286
63,0.087857
64,0.82488
69,0.087857
71,0.087857
72,0.059286
73,0.059286
75,0.073571
77,0.12536
79,0.073571
80,0.066429
81,0.94167
82,0.056429
83,0.049286
84,0.073571
87,0.087857
90,0.087857
91,0.066429
