6,0.094286
8,0.084286
12,0.084286
13,0.084286
20,0.10976
24,0.11643
30,0.16524
36,0.1569
39,0.19024
43,0.23071
45,0.31405
48,0.32405
50,0.69786
51,0.74119
53,0.80786
55,0.94833
56,0.81619
58,0.82619
59,0.79952
60,1
61,0.55452
62,0.60119
63,0.55119
65,0.46738
66,0.43119
70,0.29024
72,0.2319
75,0.2319
84,0.14143
90,0.12595
